customer_id,first_name,last_name,email,city,state,zip_code,signup_date,is_active
CUST0002340,Sheryl,Wilson,llopez@example.com,Rhondaview,RS,64902,2024-06-17,True
CUST0002341,Susan,Murphy,kochcynthia@example.net,Davidbury,SP,28999,2023-12-16,True
CUST0002342,Tiffany,Bishop,shane42@example.org,Port Laura,SP,85354,2023-09-24,True
CUST0002343,Kathleen,Jensen,ebuck@example.com,West Johntown,RJ,22627,2023-09-23,True
CUST0002344,Gabriel,Hammond,judymarshall@example.org,Nguyenton,RJ,94833,2023-09-04,True
CUST0002345,James,Jacobs,andrewsjacqueline@example.net,South Kevinmouth,MG,53792,2021-06-22,True
CUST0002346,Carlos,Pittman,kevin78@example.com,Port Joan,MG,43084,2024-04-07,True
CUST0002347,Louis,Hopkins,kleinjustin@example.net,North Richard,SC,65081,2023-07-12,True
CUST0002348,Carol,Ramsey,navarroscott@example.com,Sophiabury,SC,82024,2022-05-12,True
CUST0002349,James,Blanchard,rmatthews@example.com,Lake Kimberly,PE,77828,2021-07-27,True
CUST0002350,Michelle,Moody,greg78@example.net,West Stephen,PR,33022,2024-07-08,True
CUST0002351,Margaret,Mckenzie,mcclainjohn@example.com,West Matthew,SP,82954,2021-05-12,True
CUST0002352,Rachael,Shelton,whitejerry@example.com,Port Guyport,SP,99873,2022-08-10,False
CUST0002353,Thomas,King,jerrywilliams@example.org,Williamsbury,PE,17811,2021-12-15,True
CUST0002354,Mark,Fuentes,xerickson@example.com,Amandafort,SP,07597,2023-05-18,True
CUST0002355,Linda,Blanchard,cynthia04@example.org,Lake Lisa,RS,88988,2021-05-19,False
CUST0002356,Kevin,Peterson,charles99@example.org,Lisaland,SP,17749,2023-12-26,False
CUST0002357,Malik,Dixon,pughkelli@example.org,Port Johnstad,SP,03295,2023-08-19,True
CUST0002358,Michael,Paul,cheryl41@example.net,Rodriguezfort,SP,99650,2021-05-19,False
CUST0002359,Lee,Crawford,shannonphilip@example.org,New Crystal,SP,17731,2023-06-01,True
CUST0002360,Tina,Ortiz,larsenryan@example.net,Andersonland,PR,88496,2022-11-07,True
CUST0002361,Elizabeth,Herrera,patricia63@example.com,North Morgan,AM,00602,2024-07-09,True
CUST0002362,Stephen,Ayers,bob20@example.com,Masonstad,SP,88010,2024-01-14,True
CUST0002363,Denise,Larson,twiley@example.org,Lake Tamara,PA,03643,2024-06-17,True
CUST0002364,Robin,Wagner,rodriguezchristian@example.com,Oconnorton,SP,96534,2023-02-07,True
CUST0002365,Jay,Hernandez,medinajamie@example.com,Douglasfurt,RJ,32361,2021-11-17,True
CUST0002366,Angela,Wilson,uzimmerman@example.com,New Lisastad,SE,55612,2022-03-16,True
CUST0002367,Sarah,Williams,courtney96@example.com,Blakeside,SP,99940,2021-10-08,True
CUST0002368,Ethan,Mendoza,smithstacy@example.net,Mooretown,SP,95397,2022-03-27,False
CUST0002369,Danielle,Spencer,seth37@example.org,Roberttown,SP,61594,2022-12-02,False
CUST0002370,Zachary,Acosta,chungjeffrey@example.com,Farleyhaven,RJ,78936,2023-11-29,True
CUST0002371,Brandy,Hinton,dakota45@example.com,South Steven,SP,10912,2022-12-30,True
CUST0002372,Jorge,Castillo,acevedonicholas@example.net,Coleland,SP,74056,2023-12-13,True
CUST0002373,Matthew,Henry,millerkevin@example.com,West Elizabethstad,SP,53214,2022-08-19,True
CUST0002374,Jared,Torres,gordonsabrina@example.net,Clarkberg,PR,02631,2022-02-03,True
CUST0002375,Jennifer,Taylor,roy33@example.com,Olsonbury,MG,02916,2021-03-22,True
CUST0002376,Erica,Garcia,ewatts@example.org,Port Robert,SP,49151,2022-07-05,False
CUST0002377,Justin,Castillo,alexandergarcia@example.com,East Stephanieport,PA,44674,2024-05-31,True
CUST0002378,Manuel,Barrett,wadebrenda@example.net,New Melanie,SC,53121,2021-03-12,True
CUST0002379,Crystal,Young,ytaylor@example.org,Lewisborough,MG,37476,2022-08-15,True
CUST0002380,John,Robinson,johnsonbetty@example.com,West Eric,RJ,40768,2022-07-31,True
CUST0002381,Christine,Perez,vasquezterri@example.com,South Victoriashire,PE,84887,2021-03-05,True
CUST0002382,Robert,Mooney,jwebster@example.net,Steelestad,SP,13578,2023-02-22,True
CUST0002383,Alejandra,Lindsey,dustinmoore@example.com,Brownburgh,RJ,17198,2022-12-29,True
CUST0002384,John,Anderson,benjamin67@example.com,East Michaelstad,SP,68482,2023-04-04,True
CUST0002385,Anne,Williams,curtis82@example.net,West Chadfurt,SP,57039,2022-05-02,True
CUST0002386,Bradley,Daniels,hornjeff@example.org,Roseport,SP,36599,2024-07-20,True
CUST0002387,Todd,Mendez,amarsh@example.org,Donaldfurt,RJ,80651,2022-10-31,True
CUST0002388,Marcus,Arnold,kevin20@example.org,Port Tiffany,PE,91475,2023-08-11,True
CUST0002389,Angela,King,elee@example.org,Youngland,ES,39849,2023-03-15,True
CUST0002390,Michael,Perez,monroemonica@example.net,Lake Elijahfurt,PE,83246,2022-05-06,True
CUST0002391,Brenda,Martinez,kristin93@example.net,Smithland,MG,03713,2021-08-23,True
CUST0002392,Joseph,Arias,marksashley@example.net,Port Curtisshire,ES,81193,2023-09-17,True
CUST0002393,David,Stewart,rhuber@example.net,West Jessica,SP,54136,2021-08-19,True
CUST0002394,Ann,Caldwell,keithnovak@example.org,Christianland,SP,26453,2023-01-01,True
CUST0002395,Katelyn,Black,acevedoyvonne@example.net,West Alecmouth,PR,11763,2022-11-09,True
CUST0002396,Heidi,Hall,daisy79@example.net,West Larryton,PE,66342,2023-02-08,True
CUST0002397,Michael,Smith,laura67@example.org,Donnahaven,RJ,60633,2024-01-07,True
CUST0002398,Alisha,Jones,danpacheco@example.com,Nelsonfort,RJ,16903,2021-06-24,True
CUST0002399,Stacey,Hernandez,doris79@example.com,South Jessicatown,CE,29662,2021-07-12,True
CUST0002400,Jason,Kaiser,nbaker@example.net,Smithbury,SP,32866,2022-03-18,True
CUST0002401,Charlene,Erickson,nadkins@example.com,East Lisafurt,SP,39882,2023-03-02,True
CUST0002402,Chad,Bass,walkerronald@example.com,Jesusland,MG,92621,2023-10-28,True
CUST0002403,Debbie,Williams,zschaefer@example.org,Lake Maryland,MG,04008,2021-01-07,True
CUST0002404,Wendy,Morrison,kenneth12@example.com,South Benjamin,MG,38331,2022-10-09,False
CUST0002405,Andrew,Campbell,stephanie67@example.net,Nancyfurt,SP,83807,2023-02-13,True
CUST0002406,Daisy,Velasquez,william81@example.com,Lake Johnville,PE,03824,2021-02-10,True
CUST0002407,Vanessa,Morse,ayates@example.org,Tuckerbury,MS,86201,2021-07-09,True
CUST0002408,Timothy,Andrews,caitlin30@example.com,North Sarahland,MG,58480,2021-06-14,True
CUST0002409,Daniel,Warner,ccollier@example.com,East Sandraview,SP,38068,2021-05-06,True
CUST0002410,Kelly,Duffy,matthew96@example.com,Jeremybury,PR,87740,2023-01-16,True
CUST0002411,Ebony,Turner,vmercer@example.com,East Ashley,MA,14774,2023-07-13,True
CUST0002412,Timothy,Frazier,jessicaward@example.org,West Christinashire,SP,76995,2021-03-10,True
CUST0002413,Henry,Sims,jason61@example.net,Hollandmouth,MA,31349,2022-05-20,False
CUST0002414,Dale,Gibson,kathryn24@example.net,Robbinsberg,SE,26201,2024-05-23,True
CUST0002415,Laura,Cain,megan65@example.net,Port Christy,SP,63305,2021-03-17,True
CUST0002416,Donna,Hughes,qbeck@example.net,East Joshuaborough,SP,16802,2024-05-24,True
CUST0002417,Patricia,Olson,calexander@example.com,West Michaelville,SP,63112,2023-07-25,True
CUST0002418,Monique,Summers,hlawson@example.net,South Derektown,RJ,52038,2021-10-04,True
CUST0002419,Heidi,Matthews,sarahwatson@example.com,Turnerborough,SC,78165,2022-09-12,True
CUST0002420,Amanda,Carlson,garciakenneth@example.net,Michaeltown,CE,30749,2021-09-11,True
CUST0002421,Carol,Young,thomaslarsen@example.org,Sandersshire,RJ,20281,2023-10-03,True
CUST0002422,Michael,Martinez,murphychristine@example.org,Mercertown,RS,06780,2021-07-07,True
CUST0002423,Elizabeth,Bowers,contreraskara@example.org,Rogerchester,SC,09730,2024-02-18,True
CUST0002424,Meghan,Stevens,kristin98@example.org,North Melissa,SP,00659,2023-12-01,True
CUST0002425,Brandon,Singh,dianalee@example.com,Collierton,RJ,89682,2021-05-30,True
CUST0002426,Glenda,Preston,mwoods@example.net,North Bryan,MG,87704,2023-01-31,True
CUST0002427,Jose,Martinez,pfry@example.net,Chasestad,RJ,42052,2022-02-22,True
CUST0002428,Jenny,Jones,davidjones@example.net,East Andrew,RJ,28461,2024-03-21,True
CUST0002429,Karen,Fox,hshort@example.com,Brownbury,RJ,04309,2021-10-17,True
CUST0002430,Eric,Gutierrez,vaughnsamuel@example.org,Huntermouth,RJ,82509,2021-03-04,True
CUST0002431,Chelsea,Jones,ahamilton@example.org,East Kimberly,MT,87850,2023-11-17,True
CUST0002432,Carlos,Duncan,donnamadden@example.org,Lake Linda,PR,60035,2021-08-29,False
CUST0002433,Rhonda,Thompson,stevengreen@example.net,Meganburgh,MG,24945,2023-10-03,True
CUST0002434,Lawrence,Meadows,qgill@example.com,Kathleenbury,SP,98410,2022-11-11,True
CUST0002435,Crystal,Wang,hhunter@example.org,Kristabury,SC,29439,2022-04-12,True
CUST0002436,Brandon,Scott,floresvictor@example.org,Loganstad,SP,78335,2022-04-12,True
CUST0002437,Emily,Harrington,wiserenee@example.net,Port Timothy,MG,63272,2022-04-05,True
CUST0002438,Sarah,Williams,barbara20@example.net,Stephaniebury,MG,61837,2021-03-12,True
CUST0002439,Gary,Gutierrez,bfoster@example.org,East Mario,MG,39423,2022-10-04,True
CUST0002440,Charles,Hogan,cindycooper@example.net,Mcdonaldbury,RS,95067,2023-06-03,True
CUST0002441,Stanley,Stark,carolynhoward@example.com,Kathrynland,RJ,74468,2023-06-29,True
CUST0002442,Suzanne,Cabrera,jennifer41@example.org,South Emmafurt,MG,60276,2021-06-26,True
CUST0002443,Alexander,Page,whernandez@example.com,Royville,RJ,14055,2024-05-06,True
CUST0002444,Ethan,Vaughan,jessica23@example.org,Port Alexiston,RJ,47882,2021-05-10,True
CUST0002445,Raymond,Wright,belindamartin@example.com,New Steven,PR,22951,2022-05-03,True
CUST0002446,Lauren,Williams,hvega@example.net,North George,RJ,58353,2023-11-08,True
CUST0002447,Jerome,Simmons,kathryn48@example.com,East Aaron,BA,18029,2022-06-15,False
CUST0002448,Adam,Williamson,piercedevin@example.com,Marialand,PE,57760,2021-10-18,True
CUST0002449,Evelyn,Moore,ngill@example.net,Nguyenburgh,SP,82382,2023-07-28,True
CUST0002450,Jessica,Murphy,christopher00@example.com,North Williamport,RS,90761,2022-11-05,True
CUST0002451,Amanda,Scott,davidwiley@example.org,North Jasontown,SP,59718,2021-07-01,True
CUST0002452,Dennis,Allen,hernandezdestiny@example.org,Lake Rebeccaview,RS,89997,2022-12-16,True
CUST0002453,Douglas,Fuentes,james75@example.org,South Katrinaberg,CE,73934,2024-03-02,True
CUST0002454,Anthony,Obrien,ofletcher@example.org,Larsenchester,MG,80745,2023-08-19,True
CUST0002455,Paul,Grant,albert30@example.com,Joshuaview,RS,08925,2023-12-09,True
CUST0002456,Sherri,Price,lmyers@example.com,North Ginaport,PR,38531,2022-09-06,True
CUST0002457,Kristina,Rivera,garciajessica@example.org,Russellberg,SP,76536,2021-07-29,True
CUST0002458,Sierra,Greer,zacharywillis@example.com,North Michaelmouth,SP,02881,2021-01-25,True
CUST0002459,Destiny,Brandt,tgilbert@example.com,Lake Jenniferborough,SP,16513,2021-02-11,True
CUST0002460,Mark,Martin,nathan32@example.org,West Wesleyside,RS,25811,2023-10-07,True
CUST0002461,Tracey,Wong,jimmy40@example.net,Tylerfurt,CE,23354,2024-05-12,True
CUST0002462,Shawna,Reese,caitlinwilliams@example.org,North Robinburgh,SP,43050,2024-04-10,True
CUST0002463,Luis,Jennings,stevenpadilla@example.net,South Billy,RJ,11308,2021-02-03,True
CUST0002464,Tonya,Hill,montesandrew@example.com,Lake Katherinefort,GO,15932,2024-02-22,True
CUST0002465,Mary,Reynolds,margaret22@example.net,West Susan,PB,43555,2023-01-03,True
CUST0002466,Susan,Tate,caitlyn20@example.com,Annamouth,RJ,42598,2022-01-12,True
CUST0002467,Sean,Greene,rodriguezjacob@example.com,North Jeanne,MG,99931,2024-07-19,True
CUST0002468,Mark,Jenkins,scottwright@example.net,North Wendytown,SP,72524,2021-06-09,True
CUST0002469,Ashley,Mcclain,tammy97@example.org,West Donnaburgh,PR,24295,2022-10-08,True
CUST0002470,Darren,Harris,mfletcher@example.com,North Roseborough,PR,36191,2023-07-15,True
CUST0002471,Stephen,Becker,andersonwilliam@example.net,North Gloria,SE,65492,2021-02-27,True
CUST0002472,Juan,Orr,adkinsjessica@example.net,Rayberg,MG,61651,2023-07-08,True
CUST0002473,Daniel,Escobar,heather03@example.org,Goodmanhaven,AM,89187,2024-06-22,False
CUST0002474,Michael,Poole,jessica89@example.net,Huntville,SP,72079,2021-04-05,True
CUST0002475,Kendra,Scott,tanyamcdonald@example.net,North Jennifer,RJ,75011,2022-05-06,True
CUST0002476,Alan,Smith,tylermitchell@example.net,Kimberlymouth,SP,61128,2023-10-05,True
CUST0002477,Gabriella,Day,molly44@example.org,South Richardburgh,RJ,97994,2023-02-08,True
CUST0002478,Ronald,Cruz,justin34@example.com,Victoriaville,RS,90858,2022-11-28,True
CUST0002479,Peter,Zuniga,john98@example.org,Stephanieshire,SP,97595,2022-03-24,True
CUST0002480,Brian,Burnett,ucox@example.com,Lake Tyler,RJ,55110,2022-11-12,True
CUST0002481,Elizabeth,Salinas,grayalicia@example.org,Ericafort,SP,91389,2023-12-01,True
CUST0002482,Jason,Ferrell,drakemary@example.com,Davisborough,RS,41959,2024-08-01,True
CUST0002483,Diane,May,vasquezamanda@example.com,East James,RJ,94282,2022-04-01,True
CUST0002484,Jennifer,Morris,youngjaime@example.net,Davidside,RJ,44151,2022-10-10,True
CUST0002485,Evelyn,Williams,jeffreyhubbard@example.org,Edwardsburgh,RS,60610,2024-02-16,True
CUST0002486,John,Benson,lisa49@example.com,West Brooke,RJ,07530,2024-08-04,True
CUST0002487,Jacob,Schmitt,josephfreeman@example.com,Sparksmouth,SP,04876,2023-12-09,True
CUST0002488,Brenda,Page,micheal70@example.org,North Robertfort,RS,33462,2021-07-20,True
CUST0002489,Charles,Barnes,joseph59@example.com,Lloydville,SP,21487,2023-02-04,True
CUST0002490,Daniel,Elliott,fryedylan@example.net,Port Roberttown,RJ,57858,2023-02-06,True
CUST0002491,Jessica,Garcia,garyhernandez@example.net,Lake Jennifer,SP,03963,2021-03-15,False
CUST0002492,Michael,Phillips,wgrant@example.org,West Nathanmouth,RJ,45079,2022-02-10,True
CUST0002493,Beverly,Williams,portertony@example.net,Sandraborough,SP,30921,2024-07-10,False
CUST0002494,Debbie,Freeman,barbaraburke@example.com,Johnsonhaven,MG,23824,2024-06-07,True
CUST0002495,Heather,Summers,ucunningham@example.net,South Pamela,RJ,74269,2023-08-18,True
CUST0002496,Andre,Arroyo,edwardelliott@example.com,Ericafurt,MG,14156,2023-01-26,True
CUST0002497,Stephen,Jacobs,dschneider@example.org,West Erikaburgh,RJ,05569,2022-07-06,True
CUST0002498,Brian,Silva,johnnycarr@example.com,Greeneburgh,SC,15509,2023-05-16,True
CUST0002499,Patrick,Chandler,ginafischer@example.org,Lake Caitlynshire,SP,50036,2023-12-09,False
CUST0002500,Krista,Lynch,smithmatthew@example.org,Millerburgh,RS,55276,2021-06-11,True
CUST0002501,Bobby,Brown,nicoledixon@example.net,Wallaceview,ES,24333,2022-11-12,True
CUST0002502,Shawn,Brown,christine57@example.net,Mccormickside,PB,19544,2024-03-20,True
CUST0002503,Bryan,Lee,heatherstone@example.net,North Tinaburgh,SP,55733,2023-08-07,True
CUST0002504,Theresa,Tran,jonathan65@example.net,Derrickview,CE,64866,2021-06-08,True
CUST0002505,Ricky,Kirk,bcardenas@example.net,Mercadoview,SP,58167,2021-06-13,True
CUST0002506,Eric,Burton,gregory73@example.com,Nealfort,SP,65357,2021-11-16,False
CUST0002507,Amy,Herrera,alexanderlisa@example.net,Robertfort,SP,61856,2022-03-30,True
CUST0002508,Stephen,Dillon,nmiller@example.net,Ashleyberg,SC,72034,2023-02-14,True
CUST0002509,Kirk,Ross,popederek@example.org,Mcdanielland,SP,93227,2023-10-03,True
CUST0002510,Dawn,Gray,kimaaron@example.org,Joneshaven,BA,56107,2021-07-11,True
CUST0002511,Arthur,Hughes,adaniels@example.org,Lake Maryfurt,RJ,50046,2022-10-08,True
CUST0002512,Kevin,Kennedy,cynthia27@example.net,North Nicole,SP,34908,2024-07-20,True
CUST0002513,Dennis,Cohen,tonyachambers@example.com,Port Raymondtown,RJ,11608,2023-02-24,True
CUST0002514,Barbara,Miller,angela87@example.org,South Aaronhaven,SP,95388,2024-01-17,True
CUST0002515,Gina,Tucker,richardsonbenjamin@example.com,Lake Stacyfort,RJ,37886,2023-10-31,True
CUST0002516,Brian,Perez,lproctor@example.com,Harpermouth,SC,92171,2023-04-03,True
CUST0002517,Edward,Barr,dmiller@example.com,North Austinshire,SP,00567,2024-05-30,True
CUST0002518,Brett,Harrison,crawfordjillian@example.org,North Nathan,ES,19977,2022-12-14,False
CUST0002519,Michael,Roberts,wmartin@example.net,Lake Felicia,MG,23520,2023-11-26,True
CUST0002520,Antonio,Smith,christineblackwell@example.com,Adamsmouth,SP,88901,2021-08-15,True
CUST0002521,Heather,Alvarado,danielle96@example.com,Goodmanview,PR,22389,2023-03-15,False
CUST0002522,Michael,Reyes,sullivandaniel@example.net,South Kelly,SP,89621,2022-05-05,True
CUST0002523,Melissa,Davis,johnpineda@example.net,Port Sean,SC,56042,2022-11-06,True
CUST0002524,Laura,Foster,hgray@example.net,Wangtown,SC,69994,2023-10-23,False
CUST0002525,Luke,Crawford,stokesstephen@example.net,Port Michaelport,SP,81159,2023-06-12,True
CUST0002526,Jennifer,Black,hillbrianna@example.org,East Stephaniemouth,RS,66471,2024-01-14,True
CUST0002527,Richard,Campbell,craigsean@example.com,Anthonyshire,PE,73618,2022-04-05,True
CUST0002528,Samuel,White,kathy52@example.com,North Rachelland,PE,91133,2023-12-25,True
CUST0002529,Sydney,Bartlett,lauren18@example.com,Byrdhaven,SP,80414,2024-02-28,True
CUST0002530,Angela,Cowan,candace21@example.org,Margaretchester,RJ,15939,2024-07-08,True
CUST0002531,Vincent,Clark,mcummings@example.net,Heatherside,MG,01590,2021-08-17,True
CUST0002532,Natalie,Williams,dylangarrison@example.com,West Christina,RJ,65426,2021-11-15,False
CUST0002533,Elaine,Anderson,melissa48@example.org,Morseside,RS,13867,2023-08-19,True
CUST0002534,Jennifer,Thomas,nashlinda@example.com,Chelseaside,PR,37206,2024-06-15,True
CUST0002535,Sean,Hughes,greg37@example.org,Griffithview,RJ,89917,2021-11-03,False
CUST0002536,Thomas,Bauer,christopherjordan@example.com,South Matthew,SP,06716,2023-04-15,True
CUST0002537,Lindsey,Cooper,christyprince@example.com,Linchester,PR,81722,2024-02-24,False
CUST0002538,Samantha,Stone,ilawrence@example.net,Shepardmouth,MG,38930,2023-04-21,True
CUST0002539,Joshua,Hunt,eblake@example.org,Adamberg,SP,95140,2023-05-08,True
CUST0002540,Shari,Ritter,robertzamora@example.org,Sydneychester,RJ,24355,2023-09-15,True
CUST0002541,Heather,Cook,travisbonnie@example.com,Huanghaven,SP,79512,2024-05-22,True
CUST0002542,Anthony,Hernandez,mckenzie84@example.com,Munozchester,SP,94711,2024-07-16,True
CUST0002543,Kristina,Bailey,morsechad@example.com,Spencerfurt,PR,18340,2023-02-24,True
CUST0002544,Janet,Haynes,mindybrown@example.com,Lake Robertview,SP,68456,2022-08-03,True
CUST0002545,Anthony,Stewart,curtisjohnson@example.net,South Cynthia,MG,39758,2021-07-12,True
CUST0002546,John,Brown,lhorne@example.net,Joneschester,RS,83828,2021-07-13,True
CUST0002547,Deborah,Mitchell,wbrennan@example.com,Port Bryan,MG,14281,2021-01-09,True
CUST0002548,David,Jones,vasquezmelanie@example.net,Ryanton,MS,52286,2024-06-05,True
CUST0002549,Robert,Flores,michael85@example.net,Bennettstad,MG,57256,2024-01-16,False
CUST0002550,Mark,Whitaker,millsanthony@example.net,West Donald,RS,22960,2023-04-09,True
CUST0002551,Robin,Mills,creynolds@example.com,Peterhaven,SP,41154,2022-04-10,True
CUST0002552,Gregory,Mason,victoriapittman@example.com,Stephensonmouth,SC,20701,2024-01-16,True
CUST0002553,Bradley,Miller,maryjackson@example.net,Davisburgh,SP,27974,2022-08-10,True
CUST0002554,Julie,Hardin,michelleduffy@example.net,Bairdberg,SP,58502,2022-05-25,True
CUST0002555,Sarah,Curry,itaylor@example.net,Jacobberg,SP,69862,2024-04-24,True
CUST0002556,Steven,Gray,bowenedward@example.net,Colebury,SP,35711,2024-01-11,True
CUST0002557,Samuel,Miller,russellelizabeth@example.org,West Dana,RJ,45977,2021-05-24,True
CUST0002558,Lisa,Webster,timothy56@example.org,Lake David,PE,59865,2023-01-10,True
CUST0002559,Victor,Reeves,brownmark@example.com,Janicefort,SP,29117,2023-11-18,True
CUST0002560,Bruce,Martinez,owalker@example.net,East Andrea,MG,59242,2023-03-18,True
CUST0002561,Sandra,Johnson,kristinawilliams@example.net,West Matthew,PE,38558,2023-06-27,True
CUST0002562,Rebekah,Boyd,tinaflynn@example.com,West Damonchester,RJ,62979,2022-11-15,True
CUST0002563,Tasha,Medina,wardbrandy@example.net,Ricardomouth,MA,31020,2024-02-11,False
CUST0002564,Allison,Skinner,norman04@example.com,Juliechester,BA,65966,2021-08-13,True
CUST0002565,Julie,Clark,cindyjones@example.net,West Amy,MG,43793,2022-12-13,True
CUST0002566,Michael,Marshall,qjohnson@example.com,East Erica,PR,34811,2023-04-02,True
CUST0002567,Shelby,Aguilar,susan64@example.org,Gutierrezside,SP,78441,2023-01-06,True
CUST0002568,Marcus,Brown,sherrywilliams@example.org,Lake Davidhaven,SP,65879,2023-05-19,True
CUST0002569,Christopher,Malone,amywright@example.com,West Patriciaside,MA,10422,2023-07-24,False
CUST0002570,Benjamin,Nunez,diazjeffery@example.com,Maryborough,SP,43240,2022-07-29,True
CUST0002571,Richard,Smith,ghenry@example.com,West Sarastad,SP,80212,2021-08-27,True
CUST0002572,Ryan,Oliver,lterry@example.net,Michaelfort,SP,45147,2022-08-05,True
CUST0002573,Ashley,Carr,theresa05@example.com,Lake Crystal,MG,18065,2024-05-14,True
CUST0002574,Anna,Welch,gwilson@example.com,Priscillaside,SC,29894,2022-10-18,True
CUST0002575,Claudia,Mcmahon,david52@example.org,Shannonhaven,PE,85073,2022-03-17,True
CUST0002576,Tiffany,Martin,fosterlawrence@example.org,North Kevin,BA,49556,2023-01-30,True
CUST0002577,Travis,Page,eduardo30@example.net,South Crystal,MG,82153,2021-04-15,False
CUST0002578,Nicole,Ford,palmerkim@example.org,Stephanieborough,RJ,96023,2023-06-10,True
CUST0002579,Michael,Garrison,jenniferdavis@example.org,Natalieport,RJ,01760,2022-06-09,True
CUST0002580,Jillian,Thompson,yolandakim@example.com,New Johnburgh,RJ,94420,2024-01-24,True
CUST0002581,Christopher,Arnold,wardmaria@example.org,Timothymouth,SP,76915,2021-08-04,True
CUST0002582,Ashley,Zimmerman,sara79@example.com,East Laurenbury,RJ,20668,2022-11-30,True
CUST0002583,Mark,Russell,spencerbrooke@example.org,Port Kevin,SP,96165,2024-02-05,True
CUST0002584,Tiffany,Green,thomas33@example.net,Holtmouth,SC,56536,2023-10-30,True
CUST0002585,Amy,Miller,iallen@example.org,East Anthonyburgh,RJ,81666,2022-09-07,True
CUST0002586,Christopher,Dominguez,waynemcknight@example.org,West Brittanyport,SP,73964,2023-11-08,False
CUST0002587,Austin,Montgomery,hawkinsdeanna@example.net,New Noahchester,PR,40087,2023-10-01,True
CUST0002588,Lisa,Moore,summersdaniel@example.net,New Ericborough,SP,25692,2021-02-08,True
CUST0002589,Manuel,Brandt,clintonhaley@example.org,Ibarrafurt,SC,64602,2024-01-04,True
CUST0002590,Brian,Evans,pruittchristopher@example.net,Lake Amy,RS,74318,2023-09-28,True
CUST0002591,Christopher,Wilson,uroberts@example.org,East Jenniferburgh,SP,03505,2023-08-20,True
CUST0002592,Kathryn,Andersen,stephanie49@example.com,Johnsonfort,SC,10542,2023-06-05,True
CUST0002593,Jonathan,Stone,tcooper@example.com,Reedberg,SC,47438,2023-02-20,False
CUST0002594,Jasmine,Delgado,jeremypetersen@example.net,North Preston,SP,26170,2023-04-07,True
CUST0002595,Eileen,Moyer,davisteresa@example.net,West Kayleemouth,SP,04561,2024-05-07,True
CUST0002596,Stephanie,Malone,nheath@example.org,Rossmouth,BA,03477,2024-07-27,False
CUST0002597,Alexander,Wheeler,michelletaylor@example.org,Lake Steven,RJ,04338,2024-06-07,True
CUST0002598,Trevor,Harmon,alexandra00@example.net,Delacruzland,SP,36460,2023-07-04,True
CUST0002599,Diana,Hansen,johnrobinson@example.org,Port Karenmouth,CE,70561,2021-02-06,True
CUST0002600,Kimberly,Carter,cindycurtis@example.org,Rogerstown,SP,76230,2021-02-07,False
CUST0002601,Trevor,Thomas,robin25@example.net,Juliastad,SP,41967,2022-02-04,True
CUST0002602,Yolanda,Rodriguez,shannonstephanie@example.org,West April,MS,22140,2023-04-22,True
CUST0002603,Kimberly,Young,ndaniels@example.net,Gonzalezshire,SP,83719,2022-02-01,True
CUST0002604,James,Benton,johnsonheather@example.com,Scotthaven,SP,41290,2022-09-25,True
CUST0002605,Robert,Roach,zachary74@example.org,Hallland,SP,17575,2022-05-21,True
CUST0002606,Benjamin,Perez,kcook@example.net,Castilloton,PR,16469,2022-04-08,True
CUST0002607,Jorge,Palmer,huntdaniel@example.com,Laurenstad,SP,58095,2022-10-04,False
CUST0002608,Gregory,Rodriguez,jennifer61@example.org,Ryanville,SP,13867,2024-07-09,False
CUST0002609,Kurt,Lowery,nataliejones@example.net,South Kaitlyn,SP,03402,2022-01-08,True
CUST0002610,Kirsten,Peterson,nicholas54@example.org,Masonbury,MG,50278,2023-02-05,True
CUST0002611,William,Scott,vincentdavis@example.com,East Kellyview,MG,83323,2021-06-28,True
CUST0002612,Gina,Campbell,melanie56@example.com,North Jerrytown,SP,11803,2023-05-10,True
CUST0002613,Christopher,Moses,edwinrowe@example.org,Marshfort,MG,35504,2022-09-26,True
CUST0002614,Gloria,Vaughn,zmanning@example.org,Yatesbury,GO,70634,2021-01-29,True
CUST0002615,Michael,Hartman,dunlapmark@example.net,Smithshire,PB,25886,2023-11-15,True
CUST0002616,Jonathan,Norman,russellsamantha@example.com,New Danielborough,SC,54484,2023-10-10,True
CUST0002617,Linda,Gibbs,allenlisa@example.net,Annaborough,SP,98215,2022-09-24,True
CUST0002618,Susan,Hess,smithrobert@example.com,Jennifershire,CE,44460,2023-02-17,True
CUST0002619,Nancy,Martinez,brittneykelly@example.com,Pattersonmouth,MT,38994,2022-08-03,True
CUST0002620,Devon,Miller,skirby@example.com,Andersonmouth,SP,22593,2022-01-16,True
CUST0002621,Vincent,Coffey,perrysarah@example.net,Lake Victoriaborough,RJ,36008,2023-05-13,True
CUST0002622,Kevin,Carpenter,heidi59@example.org,West Emily,SP,54148,2022-12-23,False
CUST0002623,Jennifer,Pierce,robertoblankenship@example.net,Higginston,RS,07450,2023-10-12,False
CUST0002624,Christopher,Smith,martinezjennifer@example.com,Shaneland,SP,97188,2023-01-20,True
CUST0002625,Joanna,Williams,morgan94@example.net,Christopherport,SP,23272,2023-11-23,True
CUST0002626,Colleen,Vance,lawrencebell@example.org,Lake Jason,RJ,22649,2023-09-10,True
CUST0002627,Emily,Pacheco,michele79@example.net,Lake Jaredberg,CE,54837,2022-03-14,True
